 @relation Sittingmovements
@attribute MIN_GyroX numeric
@attribute MAX_GyroX numeric
@attribute Standard_deviation_GyroX numeric
@attribute Median_value_GyroX numeric
@attribute MIN_GyroY numeric
@attribute MAX_GyroY numeric
@attribute Standard_deviation_GyroY numeric
@attribute Median_value_GyroY numeric
@attribute MIN_GyroZ numeric
@attribute MAX_GyroZ numeric
@attribute Standard_deviation_GyroZ numeric
@attribute Median_value_GyroZ numeric
@attribute MIN_GyroX2 numeric
@attribute MAX_GyroX2 numeric
@attribute Standard_deviation_GyroX2 numeric
@attribute Median_value_GyroX2 numeric
@attribute MIN_GyroY2 numeric
@attribute MAX_GyroY2 numeric
@attribute Standard_deviation_GyroY2 numeric
@attribute Median_value_GyroY2 numeric
@attribute MIN_GyroZ2 numeric
@attribute MAX_GyroZ2 numeric
@attribute Standard_deviation_GyroZ2 numeric
@attribute Median_value_GyroZ2 numeric
@attribute MIN_AccelX numeric
@attribute MAX_AccelX numeric
@attribute Standard_deviation_AccelX numeric
@attribute Median_value_AccelX numeric
@attribute MIN_AccelY numeric
@attribute MAX_AccelY numeric
@attribute Standard_deviation_AccelY numeric
@attribute Median_value_AccelY numeric
@attribute MIN_AccelZ numeric
@attribute MAX_AccelZ numeric
@attribute Standard_deviation_AccelZ numeric
@attribute Median_value_AccelZ numeric
@attribute MIN_AccelX2 numeric
@attribute MAX_AccelX2 numeric
@attribute Standard_deviation_AccelX2 numeric
@attribute Median_value_AccelX2 numeric
@attribute MIN_AccelY2 numeric
@attribute MAX_AccelY2 numeric
@attribute Standard_deviation_AccelY2 numeric
@attribute Median_value_AccelY2 numeric
@attribute MIN_AccelZ2 numeric
@attribute MAX_AccelZ2 numeric
@attribute Standard_deviation_AccelZ2 numeric
@attribute Median_value_AccelZ2 numeric
@attribute class {FrontBack, FrontBack-unlocked, LeftRight, DoNothing, Spin, Roll_around, SitDown, StandUp}
@data
 -0.02, 0.05, 0.016000000000000004, 0.021071307505705475, 0.03, 0.13, 0.08000000000000002, 0.03741657386773941, -0.04, 0.02, -0.003999999999999999, 0.017435595774162694, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, DoNothing
 -0.02, 0.04, 0.004, 0.01624807680927192, 0.03, 0.13, 0.08199999999999999, 0.031240998703626618, -0.04, 0.03, 0.003, 0.021, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, DoNothing
 -0.03, 0.02, 0.0019999999999999996, 0.014696938456699069, 0.01, 0.12, 0.07199999999999998, 0.036000000000000004, -0.04, 0.03, 9.999999999999996E-4, 0.018681541692269404, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, DoNothing
 -0.03, 0.02, -9.999999999999996E-4, 0.013747727084867519, 0.01, 0.11, 0.056999999999999995, 0.031638584039112745, -0.03, 0.01, -0.009000000000000001, 0.013000000000000001, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, DoNothing
 -0.01, 0.03, 0.009, 0.013747727084867519, 0.04, 0.14, 0.08000000000000002, 0.030331501776206204, -0.03, -0.0, -0.019, 0.008306623862918075, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, DoNothing
 0.01, 0.03, 0.018, 0.008717797887081345, 0.02, 0.14, 0.077, 0.03925557285278104, -0.03, -0.0, -0.013000000000000001, 0.009, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, DoNothing
 0.01, 0.04, 0.018, 0.009797958971132711, 0.02, 0.13, 0.06499999999999999, 0.03383784863137727, -0.04, 0.01, -0.009, 0.012206555615733703, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, DoNothing
 -0.01, 0.04, 0.015, 0.01284523257866513, 0.05, 0.11, 0.07799999999999999, 0.020396078054371138, -0.04, 0.01, -0.011, 0.013000000000000001, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, DoNothing
 -0.01, 0.03, 0.009, 0.012206555615733703, 0.06, 0.14, 0.093, 0.023259406699226014, -0.02, 0.0, -0.011, 0.008306623862918075, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, DoNothing
 -0.0, 0.03, 0.007000000000000001, 0.01004987562112089, 0.02, 0.14, 0.079, 0.034770677301427425, -0.04, 0.01, -0.012, 0.012489995996796796, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, DoNothing
 -0.01, 0.02, 0.003, 0.009000000000000001, 0.02, 0.12, 0.06899999999999999, 0.029816103031751147, -0.04, 0.01, -0.006999999999999999, 0.014177446878757825, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, DoNothing
 -0.03, 0.03, -0.001, 0.0157797338380595, 0.03, 0.12, 0.075, 0.0261725046566048, -0.03, 0.01, -0.01, 0.012649110640673518, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, DoNothing
 -0.05, 0.03, -0.012999999999999998, 0.023259406699226014, 0.0, 0.1, 0.05000000000000001, 0.030000000000000002, -0.03, 0.01, -0.009000000000000001, 0.014456832294800962, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, DoNothing
 -0.05, 0.01, -0.013999999999999999, 0.019595917942265426, 0.0, 0.08, 0.043000000000000003, 0.025709920264364885, -0.02, 0.02, 0.003, 0.011874342087037918, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, DoNothing
 -0.02, 0.03, 0.005, 0.016278820596099704, 0.02, 0.07, 0.049, 0.017578395831246946, -0.03, 0.02, -0.0019999999999999996, 0.014696938456699069, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, DoNothing
 -0.01, 0.03, 0.014000000000000002, 0.0142828568570857, 0.02, 0.09, 0.05, 0.024083189157584593, -0.03, 0.02, -0.006999999999999999, 0.014177446878757827, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, DoNothing
 0.0, 0.03, 0.013000000000000001, 0.014177446878757825, 0.02, 0.09, 0.054000000000000006, 0.0233238075793812, -0.03, 0.02, -0.008, 0.012489995996796798, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, DoNothing
 -0.02, 0.03, 9.99999999999999E-4, 0.0157797338380595, 0.03, 0.07, 0.05, 0.011832159566199233, -0.03, 0.0, -0.008, 0.008717797887081347, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, DoNothing
 -0.02, 0.01, -0.003, 0.01004987562112089, 0.03, 0.08, 0.05499999999999999, 0.01565247584249853, -0.02, -0.0, -0.006, 0.0066332495807108005, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, DoNothing
 -0.01, 0.01, 0.001, 0.008306623862918076, 0.04, 0.09, 0.06500000000000002, 0.01746424919657298, -0.03, -0.0, -0.013000000000000001, 0.01004987562112089, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, DoNothing
 -0.01, 0.01, -0.001, 0.008306623862918075, 0.04, 0.11, 0.075, 0.019104973174542798, -0.03, 0.02, -0.006999999999999999, 0.015524174696260024, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, DoNothing
 -0.01, 0.03, 0.005, 0.012845232578665128, 0.07, 0.11, 0.08499999999999999, 0.012041594578792295, -0.01, 0.03, 0.009, 0.012206555615733704, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, DoNothing
 -0.02, 0.05, 0.005999999999999999, 0.02154065922853802, 0.06, 0.26, 0.10400000000000001, 0.05589275444992848, -0.0, 0.03, 0.012, 0.0116619037896906, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.99, 1.0, 0.999, 0.0030000000000000022, 1.0, 1.0, 1.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, DoNothing
 -0.02, 0.05, 0.002, 0.019899748742132396, 0.01, 0.26, 0.08100000000000003, 0.06788961628997474, -0.02, 0.03, 0.007000000000000001, 0.01345362404707371, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 0.99, 1.0, 0.999, 0.0030000000000000022, 1.0, 1.0, 1.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, DoNothing
 -0.04, 0.02, -0.005, 0.016881943016134132, 0.01, 0.06, 0.030000000000000006, 0.016733200530681513, -0.02, 0.02, 0.002, 0.013266499161421601, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, DoNothing
 -0.04, 0.01, -0.011, 0.016999999999999998, 0.01, 0.1, 0.034999999999999996, 0.02765863337187866, -0.02, 0.03, 0.005, 0.014317821063276354, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, DoNothing
 -0.03, 0.02, -0.006, 0.01624807680927192, 0.01, 0.12, 0.05700000000000001, 0.032878564445547195, -0.02, 0.03, 0.001, 0.014456832294800959, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, DoNothing
 -0.03, 0.02, -0.0010000000000000005, 0.0157797338380595, 0.04, 0.12, 0.06100000000000001, 0.025865034312755126, -0.03, -0.0, -0.009, 0.009433981132056603, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, DoNothing
 -0.02, 0.03, 0.008000000000000002, 0.016, 0.04, 0.1, 0.06599999999999999, 0.020591260281974, -0.03, 0.03, -0.0030000000000000005, 0.015524174696260025, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, DoNothing
 -0.02, 0.04, 0.013000000000000003, 0.01734935157289747, 0.03, 0.1, 0.06400000000000002, 0.024576411454889018, -0.02, 0.03, 9.999999999999996E-4, 0.013747727084867519, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, DoNothing
 -0.02, 0.04, 0.007999999999999998, 0.018867962264113206, 0.02, 0.1, 0.05700000000000001, 0.02282542442102666, -0.02, 0.02, 0.0, 0.011832159566199232, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, DoNothing
 -0.02, 0.03, 0.007999999999999998, 0.016, 0.02, 0.1, 0.06799999999999999, 0.02135415650406262, -0.02, 0.02, 9.999999999999998E-4, 0.013000000000000001, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, -0.01, -0.01, -0.009999999999999998, 1.734723475976807E-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, DoNothing
 -0.04, 0.02, -0.004999999999999999, 0.01802775637731995, 0.01, 0.09, 0.055999999999999994, 0.023748684174075833, -0.04, -0.01, -0.019, 0.010440306508910549, 1.05, 1.69, 1.5149999999999997, 0.17327723451163454, 1.66, 2.5, 2.3720000000000008, 0.2521031534907884, -1.09, -0.74, -1.0290000000000001, 0.10074224535913423, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 0.65, 1.0, 0.9460000000000001, 0.1048045800525912, 0.62, 0.96, 0.9080000000000001, 0.10235233265539188, -0.83, -0.54, -0.784, 0.08651011501552865, -0.6, -0.39, -0.568, 0.06305553108173778, DoNothing
 -0.02, 0.02, -9.999999999999998E-4, 0.013000000000000001, 0.01, 0.12, 0.067, 0.029342801502242416, -0.05, 0.0, -0.025, 0.014317821063276353, 1.46, 1.62, 1.5480000000000003, 0.0477074417675063, 2.46, 2.53, 2.503, 0.024103941586387786, -1.09, -1.06, -1.072, 0.009797958971132722, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.96, 0.96, 0.9600000000000002, 2.220446049250313E-16, -0.83, -0.82, -0.829, 0.0030000000000000022, -0.6, -0.6, -0.5999999999999999, 1.1102230246251565E-16, DoNothing
 -0.02, 0.01, -0.003, 0.009000000000000001, 0.03, 0.12, 0.059, 0.027, -0.05, 0.0, -0.025, 0.015652475842498532, 1.54, 1.62, 1.5710000000000002, 0.023430749027719987, 2.48, 2.53, 2.509, 0.017578395831246832, -1.12, -1.06, -1.084, 0.01959591794226544, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.96, 0.96, 0.9600000000000002, 2.220446049250313E-16, -0.83, -0.83, -0.8299999999999998, 1.1102230246251565E-16, -0.6, -0.6, -0.5999999999999999, 1.1102230246251565E-16, DoNothing
 -0.02, 0.02, 0.004, 0.011999999999999999, 0.03, 0.09, 0.05600000000000001, 0.019595917942265426, -0.05, -0.01, -0.023999999999999997, 0.010198039027185569, 1.54, 1.61, 1.5779999999999998, 0.02400000000000002, 2.48, 2.52, 2.4959999999999996, 0.012806248474865618, -1.12, -1.06, -1.088, 0.01720465053408527, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.96, 0.96, 0.9600000000000002, 2.220446049250313E-16, -0.83, -0.83, -0.8299999999999998, 1.1102230246251565E-16, -0.6, -0.6, -0.5999999999999999, 1.1102230246251565E-16, DoNothing
 -0.01, 0.03, 0.012, 0.012489995996796798, 0.05, 0.1, 0.069, 0.017, -0.03, 0.01, -0.019, 0.012999999999999998, 1.55, 1.61, 1.5760000000000003, 0.021540659228538036, 2.48, 2.53, 2.503, 0.014177446878757733, -1.1, -1.05, -1.081, 0.013000000000000012, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 0.99, 1.0, 0.999, 0.0030000000000000027, 0.96, 0.96, 0.9600000000000002, 2.220446049250313E-16, -0.83, -0.83, -0.8299999999999998, 1.1102230246251565E-16, -0.6, -0.6, -0.5999999999999999, 1.1102230246251565E-16, DoNothing
 -0.01, 0.03, 0.009999999999999998, 0.01414213562373095, 0.03, 0.11, 0.066, 0.02244994432064365, -0.05, 0.01, -0.022999999999999996, 0.016155494421403512, 1.55, 1.61, 1.5710000000000002, 0.018681541692269422, 2.46, 2.54, 2.508, 0.021354156504062593, -1.13, -1.05, -1.085, 0.020615528128088274, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 0.99, 1.0, 0.999, 0.0030000000000000022, 0.96, 0.96, 0.9600000000000002, 2.220446049250313E-16, -0.83, -0.83, -0.8299999999999998, 1.1102230246251565E-16, -0.6, -0.6, -0.5999999999999999, 1.1102230246251565E-16, DoNothing
 -0.0, 0.03, 0.014000000000000002, 0.012, 0.03, 0.11, 0.06400000000000002, 0.020591260281974003, -0.05, -0.0, -0.019999999999999997, 0.01414213562373095, 1.54, 1.61, 1.5690000000000002, 0.025079872407968933, 2.46, 2.55, 2.518, 0.023579652245103163, -1.13, -1.07, -1.084, 0.01799999999999996, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.96, 0.96, 0.9600000000000002, 2.220446049250313E-16, -0.83, -0.83, -0.8299999999999998, 1.1102230246251565E-16, -0.6, -0.6, -0.5999999999999999, 1.1102230246251565E-16, DoNothing
 -0.02, 0.03, 0.006000000000000001, 0.01624807680927192, 0.03, 0.08, 0.054000000000000006, 0.017435595774162694, -0.05, -0.0, -0.018, 0.015362291495737217, 1.53, 1.6, 1.552, 0.019390719429665332, 2.48, 2.55, 2.5159999999999996, 0.019595917942265343, -1.1, -1.07, -1.0790000000000002, 0.009433981132056611, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.96, 0.96, 0.9600000000000002, 2.220446049250313E-16, -0.83, -0.83, -0.8299999999999998, 1.1102230246251565E-16, -0.6, -0.6, -0.5999999999999999, 1.1102230246251565E-16, DoNothing
 -0.02, 0.01, -0.003999999999999999, 0.010198039027185569, 0.03, 0.09, 0.063, 0.02238302928559939, -0.05, 0.02, -0.017, 0.017916472867168916, 1.5, 1.65, 1.5570000000000002, 0.03661966684720108, 2.48, 2.53, 2.5050000000000003, 0.01688194301613401, -1.11, -1.05, -1.081, 0.015779733838059515, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.96, 0.96, 0.9600000000000002, 2.220446049250313E-16, -0.83, -0.83, -0.8299999999999998, 1.1102230246251565E-16, -0.6, -0.6, -0.5999999999999999, 1.1102230246251565E-16, DoNothing
